Date,Currency Pair,Type,Data,
8/31/13,USD/EUR,Nominal, 0.7506 ,
9/30/13,USD/EUR,Nominal, 0.7492 ,
10/31/13,USD/EUR,Nominal, 0.7332 ,
11/30/13,USD/EUR,Nominal, 0.7412 ,
12/31/13,USD/EUR,Nominal, 0.7299 ,
1/31/14,USD/EUR,Nominal, 0.7337 ,
2/28/14,USD/EUR,Nominal, 0.7328 ,
3/31/14,USD/EUR,Nominal, 0.7231 ,
4/30/14,USD/EUR,Nominal, 0.7243 ,
5/31/14,USD/EUR,Nominal, 0.7279 ,
6/30/14,USD/EUR,Nominal, 0.7353 ,
7/31/14,USD/EUR,Nominal, 0.7382 ,
8/31/14,USD/EUR,Nominal, 0.7503 ,
9/30/14,USD/EUR,Nominal, 0.7749 ,
10/31/14,USD/EUR,Nominal, 0.7893 ,
11/30/14,USD/EUR,Nominal, 0.8016 ,
12/31/14,USD/EUR,Nominal, 0.8117 ,
1/31/15,USD/EUR,Nominal, 0.8616 ,
2/28/15,USD/EUR,Nominal, 0.8811 ,
3/31/15,USD/EUR,Nominal, 0.9234 ,
4/30/15,USD/EUR,Nominal, 0.9255 ,
5/31/15,USD/EUR,Nominal, 0.8955 ,
6/30/15,USD/EUR,Nominal, 0.8911 ,
7/31/15,USD/EUR,Nominal, 0.9085 ,
8/31/15,USD/EUR,Nominal, 0.8988 ,
9/30/15,USD/EUR,Nominal, 0.8898 ,
10/31/15,USD/EUR,Nominal, 0.8907 ,
11/30/15,USD/EUR,Nominal, 0.9315 ,
12/31/15,USD/EUR,Nominal, 0.9181 ,
1/31/16,USD/EUR,Nominal, 0.9209 ,
2/29/16,USD/EUR,Nominal, 0.9009 ,
3/31/16,USD/EUR,Nominal, 0.8995 ,
4/30/16,USD/EUR,Nominal, 0.8819 ,
5/31/16,USD/EUR,Nominal, 0.8844 ,
6/30/16,USD/EUR,Nominal, 0.8894 ,
7/31/16,USD/EUR,Nominal, 0.9041 ,
8/31/16,USD/EUR,Nominal, 0.8926 ,
9/30/16,USD/EUR,Nominal, 0.8926 ,
10/31/16,USD/EUR,Nominal, 0.9064 ,
11/30/16,USD/EUR,Nominal, 0.9275 ,
12/31/16,USD/EUR,Nominal, 0.9490 ,
1/31/17,USD/EUR,Nominal, 0.9409 ,
2/28/17,USD/EUR,Nominal, 0.9391 ,
3/31/17,USD/EUR,Nominal, 0.9351 ,
4/30/17,USD/EUR,Nominal, 0.9339 ,
5/31/17,USD/EUR,Nominal, 0.9042 ,
6/30/17,USD/EUR,Nominal, 0.8905 ,
7/31/17,USD/EUR,Nominal, 0.8675 ,
8/31/17,USD/EUR,Nominal, 0.8463 ,
9/30/17,USD/EUR,Nominal, 0.8395 ,
10/31/17,USD/EUR,Nominal, 0.8511 ,
11/30/17,USD/EUR,Nominal, 0.8515 ,
12/31/17,USD/EUR,Nominal, 0.8443 ,
1/31/18,USD/EUR,Nominal, 0.8199 ,
2/28/18,USD/EUR,Nominal, 0.8100 ,
3/31/18,USD/EUR,Nominal, 0.8110 ,
4/30/18,USD/EUR,Nominal, 0.8146 ,
5/31/18,USD/EUR,Nominal, 0.8457 ,
6/30/18,USD/EUR,Nominal, 0.8562 ,
1/31/90,USD/GBP,Nominal, 0.6057 ,
2/28/90,USD/GBP,Nominal, 0.5896 ,
3/31/90,USD/GBP,Nominal, 0.6157 ,
4/30/90,USD/GBP,Nominal, 0.6108 ,
5/31/90,USD/GBP,Nominal, 0.5962 ,
6/30/90,USD/GBP,Nominal, 0.5848 ,
7/31/90,USD/GBP,Nominal, 0.5526 ,
8/31/90,USD/GBP,Nominal, 0.5261 ,
9/30/90,USD/GBP,Nominal, 0.5321 ,
10/31/90,USD/GBP,Nominal, 0.5141 ,
11/30/90,USD/GBP,Nominal, 0.5091 ,
12/31/90,USD/GBP,Nominal, 0.5204 ,
1/31/91,USD/GBP,Nominal, 0.5170 ,
2/28/91,USD/GBP,Nominal, 0.5093 ,
3/31/91,USD/GBP,Nominal, 0.5496 ,
4/30/91,USD/GBP,Nominal, 0.5718 ,
5/31/91,USD/GBP,Nominal, 0.5802 ,
6/30/91,USD/GBP,Nominal, 0.6063 ,
7/31/91,USD/GBP,Nominal, 0.6058 ,
8/31/91,USD/GBP,Nominal, 0.5939 ,
9/30/91,USD/GBP,Nominal, 0.5793 ,
10/31/91,USD/GBP,Nominal, 0.5804 ,
11/30/91,USD/GBP,Nominal, 0.5620 ,
12/31/91,USD/GBP,Nominal, 0.5475 ,
1/31/92,USD/GBP,Nominal, 0.5530 ,
2/29/92,USD/GBP,Nominal, 0.5626 ,
3/31/92,USD/GBP,Nominal, 0.5801 ,
4/30/92,USD/GBP,Nominal, 0.5693 ,
5/31/92,USD/GBP,Nominal, 0.5527 ,
6/30/92,USD/GBP,Nominal, 0.5392 ,
7/31/92,USD/GBP,Nominal, 0.5215 ,
8/31/92,USD/GBP,Nominal, 0.5147 ,
9/30/92,USD/GBP,Nominal, 0.5437 ,
10/31/92,USD/GBP,Nominal, 0.6057 ,
11/30/92,USD/GBP,Nominal, 0.6550 ,
12/31/92,USD/GBP,Nominal, 0.6449 ,
1/31/93,USD/GBP,Nominal, 0.6526 ,
2/28/93,USD/GBP,Nominal, 0.6947 ,
3/31/93,USD/GBP,Nominal, 0.6843 ,
4/30/93,USD/GBP,Nominal, 0.6475 ,
5/31/93,USD/GBP,Nominal, 0.6462 ,
6/30/93,USD/GBP,Nominal, 0.6632 ,
7/31/93,USD/GBP,Nominal, 0.6687 ,
8/31/93,USD/GBP,Nominal, 0.6706 ,
9/30/93,USD/GBP,Nominal, 0.6559 ,
10/31/93,USD/GBP,Nominal, 0.6658 ,
11/30/93,USD/GBP,Nominal, 0.6753 ,
12/31/93,USD/GBP,Nominal, 0.6706 ,
1/31/94,USD/GBP,Nominal, 0.6701 ,
2/28/94,USD/GBP,Nominal, 0.6761 ,
3/31/94,USD/GBP,Nominal, 0.6703 ,
4/30/94,USD/GBP,Nominal, 0.6747 ,
5/31/94,USD/GBP,Nominal, 0.6648 ,
6/30/94,USD/GBP,Nominal, 0.6553 ,
7/31/94,USD/GBP,Nominal, 0.6466 ,
8/31/94,USD/GBP,Nominal, 0.6484 ,
9/30/94,USD/GBP,Nominal, 0.6386 ,
10/31/94,USD/GBP,Nominal, 0.6226 ,
11/30/94,USD/GBP,Nominal, 0.6294 ,
12/31/94,USD/GBP,Nominal, 0.6416 ,
1/31/95,USD/GBP,Nominal, 0.6351 ,
2/28/95,USD/GBP,Nominal, 0.6362 ,
3/31/95,USD/GBP,Nominal, 0.6250 ,
4/30/95,USD/GBP,Nominal, 0.6222 ,
5/31/95,USD/GBP,Nominal, 0.6301 ,
6/30/95,USD/GBP,Nominal, 0.6270 ,
7/31/95,USD/GBP,Nominal, 0.6269 ,
8/31/95,USD/GBP,Nominal, 0.6384 ,
9/30/95,USD/GBP,Nominal, 0.6415 ,
10/31/95,USD/GBP,Nominal, 0.6337 ,
11/30/95,USD/GBP,Nominal, 0.6401 ,
12/31/95,USD/GBP,Nominal, 0.6492 ,
1/31/96,USD/GBP,Nominal, 0.6542 ,
2/29/96,USD/GBP,Nominal, 0.6511 ,
3/31/96,USD/GBP,Nominal, 0.6549 ,
4/30/96,USD/GBP,Nominal, 0.6596 ,
5/31/96,USD/GBP,Nominal, 0.6600 ,
6/30/96,USD/GBP,Nominal, 0.6487 ,
7/31/96,USD/GBP,Nominal, 0.6439 ,
8/31/96,USD/GBP,Nominal, 0.6452 ,
9/30/96,USD/GBP,Nominal, 0.6413 ,
10/31/96,USD/GBP,Nominal, 0.6305 ,
11/30/96,USD/GBP,Nominal, 0.6016 ,
12/31/96,USD/GBP,Nominal, 0.6011 ,
1/31/97,USD/GBP,Nominal, 0.6031 ,
2/28/97,USD/GBP,Nominal, 0.6152 ,
3/31/97,USD/GBP,Nominal, 0.6213 ,
4/30/97,USD/GBP,Nominal, 0.6138 ,
5/31/97,USD/GBP,Nominal, 0.6127 ,
6/30/97,USD/GBP,Nominal, 0.6080 ,
7/31/97,USD/GBP,Nominal, 0.5991 ,
8/31/97,USD/GBP,Nominal, 0.6237 ,
9/30/97,USD/GBP,Nominal, 0.6245 ,
10/31/97,USD/GBP,Nominal, 0.6125 ,
11/30/97,USD/GBP,Nominal, 0.5921 ,
12/31/97,USD/GBP,Nominal, 0.6026 ,
1/31/98,USD/GBP,Nominal, 0.6117 ,
2/28/98,USD/GBP,Nominal, 0.6095 ,
3/31/98,USD/GBP,Nominal, 0.6018 ,
4/30/98,USD/GBP,Nominal, 0.5980 ,
5/31/98,USD/GBP,Nominal, 0.6105 ,
6/30/98,USD/GBP,Nominal, 0.6060 ,
7/31/98,USD/GBP,Nominal, 0.6084 ,
8/31/98,USD/GBP,Nominal, 0.6120 ,
9/30/98,USD/GBP,Nominal, 0.5945 ,
10/31/98,USD/GBP,Nominal, 0.5902 ,
11/30/98,USD/GBP,Nominal, 0.6020 ,
12/31/98,USD/GBP,Nominal, 0.5985 ,
1/31/99,USD/GBP,Nominal, 0.6060 ,
2/28/99,USD/GBP,Nominal, 0.6145 ,
3/31/99,USD/GBP,Nominal, 0.6165 ,
4/30/99,USD/GBP,Nominal, 0.6213 ,
5/31/99,USD/GBP,Nominal, 0.6190 ,
6/30/99,USD/GBP,Nominal, 0.6269 ,
7/31/99,USD/GBP,Nominal, 0.6349 ,
8/31/99,USD/GBP,Nominal, 0.6228 ,
9/30/99,USD/GBP,Nominal, 0.6155 ,
10/31/99,USD/GBP,Nominal, 0.6035 ,
11/30/99,USD/GBP,Nominal, 0.6171 ,
12/31/99,USD/GBP,Nominal, 0.6201 ,
1/31/00,USD/GBP,Nominal, 0.6094 ,
2/29/00,USD/GBP,Nominal, 0.6248 ,
3/31/00,USD/GBP,Nominal, 0.6332 ,
4/30/00,USD/GBP,Nominal, 0.6318 ,
5/31/00,USD/GBP,Nominal, 0.6626 ,
6/30/00,USD/GBP,Nominal, 0.6629 ,
7/31/00,USD/GBP,Nominal, 0.6632 ,
8/31/00,USD/GBP,Nominal, 0.6714 ,
9/30/00,USD/GBP,Nominal, 0.6978 ,
10/31/00,USD/GBP,Nominal, 0.6892 ,
11/30/00,USD/GBP,Nominal, 0.7016 ,
12/31/00,USD/GBP,Nominal, 0.6834 ,
1/31/01,USD/GBP,Nominal, 0.6765 ,
2/28/01,USD/GBP,Nominal, 0.6882 ,
3/31/01,USD/GBP,Nominal, 0.6924 ,
4/30/01,USD/GBP,Nominal, 0.6969 ,
5/31/01,USD/GBP,Nominal, 0.7006 ,
6/30/01,USD/GBP,Nominal, 0.7132 ,
7/31/01,USD/GBP,Nominal, 0.7075 ,
8/31/01,USD/GBP,Nominal, 0.6963 ,
9/30/01,USD/GBP,Nominal, 0.6837 ,
10/31/01,USD/GBP,Nominal, 0.6889 ,
11/30/01,USD/GBP,Nominal, 0.6971 ,
12/31/01,USD/GBP,Nominal, 0.6941 ,
1/31/02,USD/GBP,Nominal, 0.6971 ,
2/28/02,USD/GBP,Nominal, 0.7028 ,
3/31/02,USD/GBP,Nominal, 0.7027 ,
4/30/02,USD/GBP,Nominal, 0.6939 ,
5/31/02,USD/GBP,Nominal, 0.6849 ,
6/30/02,USD/GBP,Nominal, 0.6746 ,
7/31/02,USD/GBP,Nominal, 0.6426 ,
8/31/02,USD/GBP,Nominal, 0.6503 ,
9/30/02,USD/GBP,Nominal, 0.6434 ,
10/31/02,USD/GBP,Nominal, 0.6418 ,
11/30/02,USD/GBP,Nominal, 0.6359 ,
12/31/02,USD/GBP,Nominal, 0.6318 ,
1/31/03,USD/GBP,Nominal, 0.6192 ,
2/28/03,USD/GBP,Nominal, 0.6203 ,
3/31/03,USD/GBP,Nominal, 0.6313 ,
4/30/03,USD/GBP,Nominal, 0.6357 ,
5/31/03,USD/GBP,Nominal, 0.6171 ,
6/30/03,USD/GBP,Nominal, 0.6022 ,
7/31/03,USD/GBP,Nominal, 0.6146 ,
8/31/03,USD/GBP,Nominal, 0.6266 ,
9/30/03,USD/GBP,Nominal, 0.6225 ,
10/31/03,USD/GBP,Nominal, 0.5964 ,
11/30/03,USD/GBP,Nominal, 0.5916 ,
12/31/03,USD/GBP,Nominal, 0.5717 ,
1/31/04,USD/GBP,Nominal, 0.5497 ,
2/29/04,USD/GBP,Nominal, 0.5364 ,
3/31/04,USD/GBP,Nominal, 0.5475 ,
4/30/04,USD/GBP,Nominal, 0.5522 ,
5/31/04,USD/GBP,Nominal, 0.5596 ,
6/30/04,USD/GBP,Nominal, 0.5458 ,
7/31/04,USD/GBP,Nominal, 0.5430 ,
8/31/04,USD/GBP,Nominal, 0.5494 ,
9/30/04,USD/GBP,Nominal, 0.5560 ,
10/31/04,USD/GBP,Nominal, 0.5530 ,
11/30/04,USD/GBP,Nominal, 0.5386 ,
12/31/04,USD/GBP,Nominal, 0.5188 ,
1/31/05,USD/GBP,Nominal, 0.5315 ,
2/28/05,USD/GBP,Nominal, 0.5306 ,
3/31/05,USD/GBP,Nominal, 0.5247 ,
4/30/05,USD/GBP,Nominal, 0.5277 ,
5/31/05,USD/GBP,Nominal, 0.5386 ,
6/30/05,USD/GBP,Nominal, 0.5496 ,
7/31/05,USD/GBP,Nominal, 0.5706 ,
8/31/05,USD/GBP,Nominal, 0.5574 ,
9/30/05,USD/GBP,Nominal, 0.5525 ,
10/31/05,USD/GBP,Nominal, 0.5666 ,
11/30/05,USD/GBP,Nominal, 0.5762 ,
12/31/05,USD/GBP,Nominal, 0.5727 ,
1/31/06,USD/GBP,Nominal, 0.5669 ,
2/28/06,USD/GBP,Nominal, 0.5718 ,
3/31/06,USD/GBP,Nominal, 0.5731 ,
4/30/06,USD/GBP,Nominal, 0.5665 ,
5/31/06,USD/GBP,Nominal, 0.5353 ,
6/30/06,USD/GBP,Nominal, 0.5429 ,
7/31/06,USD/GBP,Nominal, 0.5422 ,
8/31/06,USD/GBP,Nominal, 0.5286 ,
9/30/06,USD/GBP,Nominal, 0.5300 ,
10/31/06,USD/GBP,Nominal, 0.5332 ,
11/30/06,USD/GBP,Nominal, 0.5234 ,
12/31/06,USD/GBP,Nominal, 0.5095 ,
1/31/07,USD/GBP,Nominal, 0.5108 ,
2/28/07,USD/GBP,Nominal, 0.5106 ,
3/31/07,USD/GBP,Nominal, 0.5136 ,
4/30/07,USD/GBP,Nominal, 0.5034 ,
5/31/07,USD/GBP,Nominal, 0.5043 ,
6/30/07,USD/GBP,Nominal, 0.5038 ,
7/31/07,USD/GBP,Nominal, 0.4917 ,
8/31/07,USD/GBP,Nominal, 0.4972 ,
9/30/07,USD/GBP,Nominal, 0.4953 ,
10/31/07,USD/GBP,Nominal, 0.4895 ,
11/30/07,USD/GBP,Nominal, 0.4826 ,
12/31/07,USD/GBP,Nominal, 0.4955 ,
1/31/08,USD/GBP,Nominal, 0.5076 ,
2/29/08,USD/GBP,Nominal, 0.5091 ,
3/31/08,USD/GBP,Nominal, 0.4995 ,
4/30/08,USD/GBP,Nominal, 0.5045 ,
5/31/08,USD/GBP,Nominal, 0.5088 ,
6/30/08,USD/GBP,Nominal, 0.5087 ,
7/31/08,USD/GBP,Nominal, 0.5031 ,
8/31/08,USD/GBP,Nominal, 0.5279 ,
9/30/08,USD/GBP,Nominal, 0.5561 ,
10/31/08,USD/GBP,Nominal, 0.5859 ,
11/30/08,USD/GBP,Nominal, 0.6508 ,
12/31/08,USD/GBP,Nominal, 0.6718 ,
1/31/09,USD/GBP,Nominal, 0.6907 ,
2/28/09,USD/GBP,Nominal, 0.6947 ,
3/31/09,USD/GBP,Nominal, 0.7040 ,
4/30/09,USD/GBP,Nominal, 0.6805 ,
5/31/09,USD/GBP,Nominal, 0.6500 ,
6/30/09,USD/GBP,Nominal, 0.6108 ,
7/31/09,USD/GBP,Nominal, 0.6113 ,
8/31/09,USD/GBP,Nominal, 0.6046 ,
9/30/09,USD/GBP,Nominal, 0.6126 ,
10/31/09,USD/GBP,Nominal, 0.6187 ,
11/30/09,USD/GBP,Nominal, 0.6030 ,
12/31/09,USD/GBP,Nominal, 0.6165 ,
1/31/10,USD/GBP,Nominal, 0.6193 ,
2/28/10,USD/GBP,Nominal, 0.6408 ,
3/31/10,USD/GBP,Nominal, 0.6643 ,
4/30/10,USD/GBP,Nominal, 0.6523 ,
5/31/10,USD/GBP,Nominal, 0.6803 ,
6/30/10,USD/GBP,Nominal, 0.6786 ,
7/31/10,USD/GBP,Nominal, 0.6550 ,
8/31/10,USD/GBP,Nominal, 0.6384 ,
9/30/10,USD/GBP,Nominal, 0.6427 ,
10/31/10,USD/GBP,Nominal, 0.6304 ,
11/30/10,USD/GBP,Nominal, 0.6261 ,
12/31/10,USD/GBP,Nominal, 0.6413 ,
1/31/11,USD/GBP,Nominal, 0.6345 ,
2/28/11,USD/GBP,Nominal, 0.6206 ,
3/31/11,USD/GBP,Nominal, 0.6182 ,
4/30/11,USD/GBP,Nominal, 0.6114 ,
5/31/11,USD/GBP,Nominal, 0.6115 ,
6/30/11,USD/GBP,Nominal, 0.6164 ,
7/31/11,USD/GBP,Nominal, 0.6190 ,
8/31/11,USD/GBP,Nominal, 0.6110 ,
9/30/11,USD/GBP,Nominal, 0.6329 ,
10/31/11,USD/GBP,Nominal, 0.6344 ,
11/30/11,USD/GBP,Nominal, 0.6319 ,
12/31/11,USD/GBP,Nominal, 0.6413 ,
1/31/12,USD/GBP,Nominal, 0.6451 ,
2/29/12,USD/GBP,Nominal, 0.6330 ,
3/31/12,USD/GBP,Nominal, 0.6319 ,
4/30/12,USD/GBP,Nominal, 0.6254 ,
5/31/12,USD/GBP,Nominal, 0.6275 ,
6/30/12,USD/GBP,Nominal, 0.6430 ,
7/31/12,USD/GBP,Nominal, 0.6409 ,
8/31/12,USD/GBP,Nominal, 0.6365 ,
9/30/12,USD/GBP,Nominal, 0.6212 ,
10/31/12,USD/GBP,Nominal, 0.6220 ,
11/30/12,USD/GBP,Nominal, 0.6265 ,
12/31/12,USD/GBP,Nominal, 0.6201 ,
1/31/13,USD/GBP,Nominal, 0.6257 ,
2/28/13,USD/GBP,Nominal, 0.6446 ,
3/31/13,USD/GBP,Nominal, 0.6628 ,
4/30/13,USD/GBP,Nominal, 0.6533 ,
5/31/13,USD/GBP,Nominal, 0.6534 ,
6/30/13,USD/GBP,Nominal, 0.6465 ,
7/31/13,USD/GBP,Nominal, 0.6591 ,
8/31/13,USD/GBP,Nominal, 0.6454 ,
9/30/13,USD/GBP,Nominal, 0.6312 ,
10/31/13,USD/GBP,Nominal, 0.6215 ,
11/30/13,USD/GBP,Nominal, 0.6214 ,
12/31/13,USD/GBP,Nominal, 0.6108 ,
1/31/14,USD/GBP,Nominal, 0.6072 ,
2/28/14,USD/GBP,Nominal, 0.6043 ,
3/31/14,USD/GBP,Nominal, 0.6012 ,
4/30/14,USD/GBP,Nominal, 0.5976 ,
5/31/14,USD/GBP,Nominal, 0.5938 ,
6/30/14,USD/GBP,Nominal, 0.5917 ,
7/31/14,USD/GBP,Nominal, 0.5854 ,
8/31/14,USD/GBP,Nominal, 0.5984 ,
9/30/14,USD/GBP,Nominal, 0.6133 ,
10/31/14,USD/GBP,Nominal, 0.6222 ,
11/30/14,USD/GBP,Nominal, 0.6336 ,
12/31/14,USD/GBP,Nominal, 0.6396 ,
1/31/15,USD/GBP,Nominal, 0.6607 ,
2/28/15,USD/GBP,Nominal, 0.6530 ,
3/31/15,USD/GBP,Nominal, 0.6677 ,
4/30/15,USD/GBP,Nominal, 0.6697 ,
5/31/15,USD/GBP,Nominal, 0.6470 ,
6/30/15,USD/GBP,Nominal, 0.6423 ,
7/31/15,USD/GBP,Nominal, 0.6428 ,
8/31/15,USD/GBP,Nominal, 0.6416 ,
9/30/15,USD/GBP,Nominal, 0.6519 ,
10/31/15,USD/GBP,Nominal, 0.6525 ,
11/30/15,USD/GBP,Nominal, 0.6582 ,
12/31/15,USD/GBP,Nominal, 0.6666 ,
1/31/16,USD/GBP,Nominal, 0.6937 ,
2/29/16,USD/GBP,Nominal, 0.6987 ,
3/31/16,USD/GBP,Nominal, 0.7019 ,
4/30/16,USD/GBP,Nominal, 0.6994 ,
5/31/16,USD/GBP,Nominal, 0.6885 ,
6/30/16,USD/GBP,Nominal, 0.7028 ,
7/31/16,USD/GBP,Nominal, 0.7610 ,
8/31/16,USD/GBP,Nominal, 0.7641 ,
9/30/16,USD/GBP,Nominal, 0.7609 ,
10/31/16,USD/GBP,Nominal, 0.8085 ,
11/30/16,USD/GBP,Nominal, 0.8032 ,
12/31/16,USD/GBP,Nominal, 0.8014 ,
1/31/17,USD/GBP,Nominal, 0.8100 ,
2/28/17,USD/GBP,Nominal, 0.8010 ,
3/31/17,USD/GBP,Nominal, 0.8103 ,
4/30/17,USD/GBP,Nominal, 0.7912 ,
5/31/17,USD/GBP,Nominal, 0.7740 ,
6/30/17,USD/GBP,Nominal, 0.7813 ,
7/31/17,USD/GBP,Nominal, 0.7690 ,
8/31/17,USD/GBP,Nominal, 0.7719 ,
9/30/17,USD/GBP,Nominal, 0.7511 ,
10/31/17,USD/GBP,Nominal, 0.7578 ,
11/30/17,USD/GBP,Nominal, 0.7567 ,
12/31/17,USD/GBP,Nominal, 0.7461 ,
1/31/18,USD/GBP,Nominal, 0.7241 ,
2/28/18,USD/GBP,Nominal, 0.7159 ,
3/31/18,USD/GBP,Nominal, 0.7161 ,
4/30/18,USD/GBP,Nominal, 0.7111 ,
5/31/18,USD/GBP,Nominal, 0.7428 ,
6/30/18,USD/GBP,Nominal, 0.7522 ,
1/31/90,USD/YEN,Nominal, 144.9819 ,
2/28/90,USD/YEN,Nominal, 145.6932 ,
3/31/90,USD/YEN,Nominal, 153.3082 ,
4/30/90,USD/YEN,Nominal, 158.4586 ,
5/31/90,USD/YEN,Nominal, 154.0441 ,
6/30/90,USD/YEN,Nominal, 153.6957 ,
7/31/90,USD/YEN,Nominal, 149.0395 ,
8/31/90,USD/YEN,Nominal, 147.4609 ,
9/30/90,USD/YEN,Nominal, 138.4405 ,
10/31/90,USD/YEN,Nominal, 129.5909 ,
11/30/90,USD/YEN,Nominal, 129.2155 ,
12/31/90,USD/YEN,Nominal, 133.8890 ,
1/31/91,USD/YEN,Nominal, 133.6986 ,
2/28/91,USD/YEN,Nominal, 130.5358 ,
3/31/91,USD/YEN,Nominal, 137.3867 ,
4/30/91,USD/YEN,Nominal, 137.1127 ,
5/31/91,USD/YEN,Nominal, 138.2218 ,
6/30/91,USD/YEN,Nominal, 139.7475 ,
7/31/91,USD/YEN,Nominal, 137.8300 ,
8/31/91,USD/YEN,Nominal, 136.8164 ,
9/30/91,USD/YEN,Nominal, 134.2995 ,
10/31/91,USD/YEN,Nominal, 130.7723 ,
11/30/91,USD/YEN,Nominal, 129.6321 ,
12/31/91,USD/YEN,Nominal, 128.0395 ,
1/31/92,USD/YEN,Nominal, 125.4614 ,
2/29/92,USD/YEN,Nominal, 127.6989 ,
3/31/92,USD/YEN,Nominal, 132.8627 ,
4/30/92,USD/YEN,Nominal, 133.5395 ,
5/31/92,USD/YEN,Nominal, 130.7710 ,
6/30/92,USD/YEN,Nominal, 126.8355 ,
7/31/92,USD/YEN,Nominal, 125.8817 ,
8/31/92,USD/YEN,Nominal, 126.2310 ,
9/30/92,USD/YEN,Nominal, 122.5967 ,
10/31/92,USD/YEN,Nominal, 121.1652 ,
11/30/92,USD/YEN,Nominal, 123.8800 ,
12/31/92,USD/YEN,Nominal, 124.0409 ,
1/31/93,USD/YEN,Nominal, 124.9932 ,
2/28/93,USD/YEN,Nominal, 120.7595 ,
3/31/93,USD/YEN,Nominal, 117.0174 ,
4/30/93,USD/YEN,Nominal, 112.4114 ,
5/31/93,USD/YEN,Nominal, 110.3430 ,
6/30/93,USD/YEN,Nominal, 107.4118 ,
7/31/93,USD/YEN,Nominal, 107.6914 ,
8/31/93,USD/YEN,Nominal, 103.7650 ,
9/30/93,USD/YEN,Nominal, 105.5748 ,
10/31/93,USD/YEN,Nominal, 107.0200 ,
11/30/93,USD/YEN,Nominal, 107.8765 ,
12/31/93,USD/YEN,Nominal, 109.9130 ,
1/31/94,USD/YEN,Nominal, 111.4415 ,
2/28/94,USD/YEN,Nominal, 106.3011 ,
3/31/94,USD/YEN,Nominal, 105.0974 ,
4/30/94,USD/YEN,Nominal, 103.4843 ,
5/31/94,USD/YEN,Nominal, 103.7533 ,
6/30/94,USD/YEN,Nominal, 102.5264 ,
7/31/94,USD/YEN,Nominal, 98.4450 ,
8/31/94,USD/YEN,Nominal, 99.9404 ,
9/30/94,USD/YEN,Nominal, 98.7743 ,
10/31/94,USD/YEN,Nominal, 98.3530 ,
11/30/94,USD/YEN,Nominal, 98.0440 ,
12/31/94,USD/YEN,Nominal, 100.1824 ,
1/31/95,USD/YEN,Nominal, 99.7660 ,
2/28/95,USD/YEN,Nominal, 98.2368 ,
3/31/95,USD/YEN,Nominal, 90.5196 ,
4/30/95,USD/YEN,Nominal, 83.6895 ,
5/31/95,USD/YEN,Nominal, 85.1127 ,
6/30/95,USD/YEN,Nominal, 84.6355 ,
7/31/95,USD/YEN,Nominal, 87.3970 ,
8/31/95,USD/YEN,Nominal, 94.7383 ,
9/30/95,USD/YEN,Nominal, 100.5455 ,
10/31/95,USD/YEN,Nominal, 100.8390 ,
11/30/95,USD/YEN,Nominal, 101.9400 ,
12/31/95,USD/YEN,Nominal, 101.8495 ,
1/31/96,USD/YEN,Nominal, 105.7514 ,
2/29/96,USD/YEN,Nominal, 105.7880 ,
3/31/96,USD/YEN,Nominal, 105.9400 ,
4/30/96,USD/YEN,Nominal, 107.1995 ,
5/31/96,USD/YEN,Nominal, 106.3423 ,
6/30/96,USD/YEN,Nominal, 108.9600 ,
7/31/96,USD/YEN,Nominal, 109.1909 ,
8/31/96,USD/YEN,Nominal, 107.8659 ,
9/30/96,USD/YEN,Nominal, 109.9310 ,
10/31/96,USD/YEN,Nominal, 112.4123 ,
11/30/96,USD/YEN,Nominal, 112.2958 ,
12/31/96,USD/YEN,Nominal, 113.9810 ,
1/31/97,USD/YEN,Nominal, 117.9124 ,
2/28/97,USD/YEN,Nominal, 122.9621 ,
3/31/97,USD/YEN,Nominal, 122.7738 ,
4/30/97,USD/YEN,Nominal, 125.6377 ,
5/31/97,USD/YEN,Nominal, 119.1924 ,
6/30/97,USD/YEN,Nominal, 114.2857 ,
7/31/97,USD/YEN,Nominal, 115.3759 ,
8/31/97,USD/YEN,Nominal, 117.9295 ,
9/30/97,USD/YEN,Nominal, 120.8900 ,
10/31/97,USD/YEN,Nominal, 121.0605 ,
11/30/97,USD/YEN,Nominal, 125.3817 ,
12/31/97,USD/YEN,Nominal, 129.7341 ,
1/31/98,USD/YEN,Nominal, 129.5475 ,
2/28/98,USD/YEN,Nominal, 125.8516 ,
3/31/98,USD/YEN,Nominal, 129.0823 ,
4/30/98,USD/YEN,Nominal, 131.7536 ,
5/31/98,USD/YEN,Nominal, 134.8960 ,
6/30/98,USD/YEN,Nominal, 140.3305 ,
7/31/98,USD/YEN,Nominal, 140.7874 ,
8/31/98,USD/YEN,Nominal, 144.6800 ,
9/30/98,USD/YEN,Nominal, 134.4805 ,
10/31/98,USD/YEN,Nominal, 121.0486 ,
11/30/98,USD/YEN,Nominal, 120.2895 ,
12/31/98,USD/YEN,Nominal, 117.0709 ,
1/31/99,USD/YEN,Nominal, 113.3333 ,
2/28/99,USD/YEN,Nominal, 116.6113 ,
3/31/99,USD/YEN,Nominal, 119.4693 ,
4/30/99,USD/YEN,Nominal, 119.7384 ,
5/31/99,USD/YEN,Nominal, 121.8915 ,
6/30/99,USD/YEN,Nominal, 120.7312 ,
7/31/99,USD/YEN,Nominal, 119.3777 ,
8/31/99,USD/YEN,Nominal, 113.1714 ,
